Date,Province,City or Regency,New Cases,New Deaths,New Recovered,Total Cases,Total Deaths,Total Recovered,Case Fatality Rate,Case Recovered Rate,Population
6/18/2020,Sulawesi Tenggara,,34,0,0,326,5,203,1.53%,62.27%,2635461
6/18/2020,Sulawesi Utara,,25,3,7,761,74,133,9.72%,17.48%,2641884
6/18/2020,Sumatera Barat,,5,0,17,696,30,486,4.31%,69.83%,5519245
6/18/2020,Sumatera Selatan,,56,2,26,1596,65,708,4.07%,44.36%,8217551
6/18/2020,Sumatera Utara,,23,0,7,993,66,244,6.65%,24.57%,14874889
6/19/2020,Aceh,,0,0,0,38,2,21,5.26%,55.26%,5247257
6/19/2020,Bali,,81,0,11,971,5,346,0.51%,35.63%,4216171
6/19/2020,Banten,,5,0,24,1288,80,966,6.21%,75.00%,10722374
6/19/2020,Bengkulu,,2,0,3,107,8,68,7.48%,63.55%,1999539
6/19/2020,DKI Jakarta,,133,1,126,9445,573,4628,6.07%,49.00%,10846145
6/19/2020,Daerah Istimewa Yogyakarta,,1,0,4,276,8,233,2.90%,84.42%,3631015
6/19/2020,Gorontalo,,6,0,0,220,8,126,3.64%,57.27%,1180651
6/19/2020,,,1041,34,551,43803,2373,17349,5.42%,39.61%,265185520
6/19/2020,Jambi,,3,0,1,112,0,50,0.00%,44.64%,3493357
6/19/2020,Jawa Barat,,64,0,38,3136,175,1438,5.58%,45.85%,45161325
6/19/2020,Jawa Tengah,,120,14,37,3509,237,1395,6.75%,39.75%,36364072
6/19/2020,Jawa Timur,,196,22,115,8841,1007,5212,11.39%,58.95%,40479023
6/19/2020,Kalimantan Barat,,14,0,13,296,4,186,1.35%,62.84%,5422814
6/19/2020,Kalimantan Selatan,,66,3,14,2391,154,360,6.44%,15.06%,4023049
6/19/2020,Kalimantan Tengah,,0,0,0,738,45,287,6.10%,38.89%,2570289
6/19/2020,Kalimantan Timur,,12,0,3,417,4,317,0.96%,76.02%,3552191
6/19/2020,Kalimantan Utara,,2,0,2,173,2,149,1.16%,86.13%,648407
6/19/2020,Kepulauan Bangka Belitung,,0,0,6,148,2,108,1.35%,72.97%,1379767
6/19/2020,Kepulauan Riau,,2,0,10,265,16,185,6.04%,69.81%,1929400
6/19/2020,Lampung,,1,0,2,172,12,123,6.98%,71.51%,9095591
6/19/2020,Maluku,,10,0,23,544,14,137,2.57%,25.18%,1847097
6/19/2020,Maluku Utara,,40,0,2,382,22,51,5.76%,13.35%,1307803
6/19/2020,Nusa Tenggara Barat,,14,0,19,1022,43,689,4.21%,67.42%,5270247
6/19/2020,Nusa Tenggara Timur,,0,0,0,108,1,44,0.93%,40.74%,5411321
6/19/2020,Papua,,18,0,0,1340,8,300,0.60%,22.39%,4340348
6/19/2020,Papua Barat,,3,0,8,222,3,127,1.35%,57.21%,1140701
6/19/2020,Riau,,8,0,0,144,8,116,5.56%,80.56%,6074100
6/19/2020,Sulawesi Barat,,0,0,1,104,2,77,1.92%,74.04%,1559984
6/19/2020,Sulawesi Selatan,,207,0,44,3546,117,1174,3.30%,33.11%,9426885
6/19/2020,Sulawesi Tengah,,1,0,0,173,4,130,2.31%,75.14%,2955567
6/19/2020,Sulawesi Tenggara,,3,0,1,329,5,204,1.52%,62.01%,2635461
6/19/2020,Sulawesi Utara,,23,1,8,784,75,141,9.57%,17.98%,2641884
6/19/2020,Sumatera Barat,,4,0,11,700,30,497,4.29%,71.00%,5519245
6/19/2020,Sumatera Selatan,,74,1,31,1670,66,739,3.95%,44.25%,8217551
6/19/2020,Sumatera Utara,,31,0,16,1024,66,260,6.45%,25.39%,14874889
6/20/2020,Aceh,,1,0,0,39,2,21,5.13%,53.85%,5247257
6/20/2020,Bali,,35,1,9,1006,6,355,0.60%,35.29%,4216171
6/20/2020,Banten,,16,0,14,1304,80,980,6.13%,75.15%,10722374
6/20/2020,Bengkulu,,9,0,3,116,8,71,6.90%,61.21%,1999539
6/20/2020,DKI Jakarta,,189,8,123,9634,581,4751,6.03%,49.31%,10846145
6/20/2020,Daerah Istimewa Yogyakarta,,8,0,0,284,8,233,2.82%,82.04%,3631015
6/20/2020,Gorontalo,,0,0,13,220,8,139,3.64%,63.18%,1180651
6/20/2020,,,1226,56,534,45029,2429,17883,5.39%,39.71%,265185520
6/20/2020,Jambi,,0,0,0,112,0,50,0.00%,44.64%,3493357
6/20/2020,Jawa Barat,,19,1,7,3155,176,1445,5.58%,45.80%,45161325
6/20/2020,Jawa Tengah,,151,2,37,3660,239,1432,6.53%,39.13%,36364072
6/20/2020,Jawa Timur,,300,18,257,9141,1025,5469,11.21%,59.83%,40479023
6/20/2020,Kalimantan Barat,,2,0,9,298,4,195,1.34%,65.44%,5422814
6/20/2020,Kalimantan Selatan,,84,10,25,2475,164,385,6.63%,15.56%,4023049
6/20/2020,Kalimantan Tengah,,26,2,10,764,47,297,6.15%,38.87%,2570289
6/20/2020,Kalimantan Timur,,6,0,6,423,4,323,0.95%,76.36%,3552191
6/20/2020,Kalimantan Utara,,2,0,0,175,2,149,1.14%,85.14%,648407
6/20/2020,Kepulauan Bangka Belitung,,1,0,0,149,2,108,1.34%,72.48%,1379767
6/20/2020,Kepulauan Riau,,1,0,1,266,16,186,6.02%,69.92%,1929400
6/20/2020,Lampung,,8,0,5,180,12,128,6.67%,71.11%,9095591
6/20/2020,Maluku,,37,0,25,581,14,162,2.41%,27.88%,1847097
6/20/2020,Maluku Utara,,17,0,5,399,22,56,5.51%,14.04%,1307803
6/20/2020,Nusa Tenggara Barat,,29,1,33,1051,44,722,4.19%,68.70%,5270247
6/20/2020,Nusa Tenggara Timur,,0,0,0,108,1,44,0.93%,40.74%,5411321
6/20/2020,Papua,,12,0,0,1352,8,300,0.59%,22.19%,4340348
6/20/2020,Papua Barat,,0,0,2,222,3,129,1.35%,58.11%,1140701
6/20/2020,Riau,,0,0,2,144,8,118,5.56%,81.94%,6074100
6/20/2020,Sulawesi Barat,,0,0,0,104,2,77,1.92%,74.04%,1559984
6/20/2020,Sulawesi Selatan,,111,15,75,3657,132,1249,3.61%,34.15%,9426885
6/20/2020,Sulawesi Tengah,,0,0,1,173,4,131,2.31%,75.72%,2955567
6/20/2020,Sulawesi Tenggara,,3,0,10,332,5,214,1.51%,64.46%,2635461
6/20/2020,Sulawesi Utara,,24,3,3,808,78,144,9.65%,17.82%,2641884
6/20/2020,Sumatera Barat,,3,0,4,703,30,501,4.27%,71.27%,5519245
6/20/2020,Sumatera Selatan,,50,3,9,1720,69,748,4.01%,43.49%,8217551
6/20/2020,Sumatera Utara,,58,2,5,1082,68,265,6.28%,24.49%,14874889
6/21/2020,Aceh,,10,0,0,49,2,21,4.08%,42.86%,5247257
6/21/2020,Bali,,35,1,7,1041,7,362,0.67%,34.77%,4216171
6/21/2020,Banten,,9,0,6,1313,80,986,6.09%,75.10%,10722374
6/21/2020,Bengkulu,,0,1,1,116,9,72,7.76%,62.07%,1999539
6/21/2020,DKI Jakarta,,141,1,234,9775,582,4985,5.95%,51.00%,10846145
6/21/2020,Daerah Istimewa Yogyakarta,,3,0,7,287,8,240,2.79%,83.62%,3631015
6/21/2020,Gorontalo,,7,0,1,227,8,140,3.52%,61.67%,1180651
6/21/2020,,,862,36,521,45891,2465,18404,5.37%,40.10%,265185520
6/21/2020,Jambi,,0,0,0,112,0,50,0.00%,44.64%,3493357
6/21/2020,Jawa Barat,,26,0,4,3181,176,1449,5.53%,45.55%,45161325
6/21/2020,Jawa Tengah,,130,2,36,3790,241,1468,6.36%,38.73%,36364072
6/21/2020,Jawa Timur,,131,16,126,9272,1041,5595,11.23%,60.34%,40479023
6/21/2020,Kalimantan Barat,,0,0,21,298,4,216,1.34%,72.48%,5422814
6/21/2020,Kalimantan Selatan,,94,2,10,2569,166,395,6.46%,15.38%,4023049
6/21/2020,Kalimantan Tengah,,0,0,0,764,47,297,6.15%,38.87%,2570289
6/21/2020,Kalimantan Timur,,11,1,3,434,5,326,1.15%,75.12%,3552191
6/21/2020,Kalimantan Utara,,1,0,0,176,2,149,1.14%,84.66%,648407
6/21/2020,Kepulauan Bangka Belitung,,0,0,0,149,2,108,1.34%,72.48%,1379767
6/21/2020,Kepulauan Riau,,13,0,0,279,16,186,5.73%,66.67%,1929400
6/21/2020,Lampung,,1,0,0,181,12,128,6.63%,70.72%,9095591
6/21/2020,Maluku,,17,0,0,598,14,162,2.34%,27.09%,1847097
6/21/2020,Maluku Utara,,11,0,0,410,22,56,5.37%,13.66%,1307803
6/21/2020,Nusa Tenggara Barat,,5,0,7,1056,44,729,4.17%,69.03%,5270247
6/21/2020,Nusa Tenggara Timur,,3,0,0,111,1,44,0.90%,39.64%,5411321
6/21/2020,Papua,,49,0,0,1401,8,300,0.57%,21.41%,4340348
6/21/2020,Papua Barat,,2,0,0,224,3,129,1.34%,57.59%,1140701
6/21/2020,Riau,,0,0,0,144,8,118,5.56%,81.94%,6074100
6/21/2020,Sulawesi Barat,,0,0,0,104,2,77,1.92%,74.04%,1559984
6/21/2020,Sulawesi Selatan,,110,0,38,3767,132,1287,3.50%,34.17%,9426885
6/21/2020,Sulawesi Tengah,,0,0,1,173,4,132,2.31%,76.30%,2955567
6/21/2020,Sulawesi Tenggara,,0,0,3,332,5,217,1.51%,65.36%,2635461
6/21/2020,Sulawesi Utara,,45,0,3,853,78,147,9.14%,17.23%,2641884
6/21/2020,Sumatera Barat,,4,0,6,707,30,507,4.24%,71.71%,5519245
6/21/2020,Sumatera Selatan,,57,4,4,1777,73,752,4.11%,42.32%,8217551
6/21/2020,Sumatera Utara,,13,2,4,1095,70,269,6.39%,24.57%,14874889
6/22/2020,Aceh,,0,0,0,49,2,21,4.08%,42.86%,5247257
6/22/2020,Bali,,31,0,9,1072,7,371,0.65%,34.61%,4216171
6/22/2020,Banten,,8,1,21,1321,81,1007,6.13%,76.23%,10722374
6/22/2020,Bengkulu,,0,0,0,116,9,72,7.76%,62.07%,1999539
6/22/2020,DKI Jakarta,,123,0,75,9898,582,5060,5.88%,51.12%,10846145
6/22/2020,Daerah Istimewa Yogyakarta,,0,0,0,287,8,240,2.79%,83.62%,3631015
6/22/2020,Gorontalo,,3,0,5,230,8,145,3.48%,63.04%,1180651
6/22/2020,,,954,35,331,46845,2500,18735,5.34%,39.99%,265185520
6/22/2020,Jambi,,0,0,0,112,0,50,0.00%,44.64%,3493357
6/22/2020,Jawa Barat,,31,0,30,3212,176,1479,5.48%,46.05%,45161325
6/22/2020,Jawa Tengah,,88,7,43,3878,248,1511,6.40%,38.96%,36364072
6/22/2020,Jawa Timur,,329,11,116,9601,1052,5711,10.96%,59.48%,40479023
6/22/2020,Kalimantan Barat,,0,0,3,298,4,219,1.34%,73.49%,5422814
6/22/2020,Kalimantan Selatan,,89,0,10,2658,166,405,6.25%,15.24%,4023049
6/22/2020,Kalimantan Tengah,,21,3,7,785,50,304,6.37%,38.73%,2570289
6/22/2020,Kalimantan Timur,,1,0,1,435,5,327,1.15%,75.17%,3552191
6/22/2020,Kalimantan Utara,,1,0,0,177,2,149,1.13%,84.18%,648407
6/22/2020,Kepulauan Bangka Belitung,,0,0,10,149,2,118,1.34%,79.19%,1379767
6/22/2020,Kepulauan Riau,,2,0,10,281,16,196,5.69%,69.75%,1929400
6/22/2020,Lampung,,0,0,0,181,12,128,6.63%,70.72%,9095591
6/22/2020,Maluku,,35,0,3,633,14,165,2.21%,26.07%,1847097
6/22/2020,Maluku Utara,,20,2,14,430,24,70,5.58%,16.28%,1307803
6/22/2020,Nusa Tenggara Barat,,11,1,13,1067,45,742,4.22%,69.54%,5270247
6/22/2020,Nusa Tenggara Timur,,0,0,1,111,1,45,0.90%,40.54%,5411321
6/22/2020,Papua,,11,0,0,1412,8,300,0.57%,21.25%,4340348
6/22/2020,Papua Barat,,0,0,0,224,3,129,1.34%,57.59%,1140701
6/22/2020,Riau,,24,0,1,168,8,119,4.76%,70.83%,6074100
6/22/2020,Sulawesi Barat,,0,0,0,104,2,77,1.92%,74.04%,1559984
6/22/2020,Sulawesi Selatan,,111,7,37,3878,139,1324,3.58%,34.14%,9426885
6/22/2020,Sulawesi Tengah,,3,0,0,176,4,132,2.27%,75.00%,2955567
6/22/2020,Sulawesi Tenggara,,2,0,0,334,5,217,1.50%,64.97%,2635461
6/22/2020,Sulawesi Utara,,1,2,2,854,80,149,9.37%,17.45%,2641884
6/22/2020,Sumatera Barat,,0,0,2,707,30,509,4.24%,71.99%,5519245
6/22/2020,Sumatera Selatan,,59,0,17,1836,73,769,3.98%,41.88%,8217551
6/22/2020,Sumatera Utara,,20,3,4,1115,73,273,6.55%,24.48%,14874889
6/23/2020,Aceh,,0,0,0,49,2,21,4.08%,42.86%,5247257
6/23/2020,Bali,,35,0,9,1107,7,380,0.63%,34.33%,4216171
6/23/2020,Banten,,11,0,15,1332,81,1022,6.08%,76.73%,10722374
6/23/2020,Bengkulu,,2,1,0,118,10,72,8.47%,61.02%,1999539
6/23/2020,DKI Jakarta,,160,8,109,10058,590,5169,5.87%,51.39%,10846145
6/23/2020,Daerah Istimewa Yogyakarta,,3,0,5,290,8,245,2.76%,84.48%,3631015
6/23/2020,Gorontalo,,1,0,30,231,8,175,3.46%,75.76%,1180651
6/23/2020,,,1051,35,506,47896,2535,19241,5.29%,40.17%,265185520
6/23/2020,Jambi,,2,0,20,114,0,70,0.00%,61.40%,3493357
6/23/2020,Jawa Barat,,50,0,20,3262,176,1499,5.40%,45.95%,45161325
6/23/2020,Jawa Tengah,,99,8,64,3977,256,1575,6.44%,39.60%,36364072
6/23/2020,Jawa Timur,,241,17,130,9842,1069,5841,10.86%,59.35%,40479023
6/23/2020,Kalimantan Barat,,15,0,4,313,4,223,1.28%,71.25%,5422814
6/23/2020,Kalimantan Selatan,,27,1,28,2685,167,433,6.22%,16.13%,4023049
6/23/2020,Kalimantan Tengah,,11,1,7,796,51,311,6.41%,39.07%,2570289
6/23/2020,Kalimantan Timur,,12,0,1,447,5,328,1.12%,73.38%,3552191
6/23/2020,Kalimantan Utara,,0,0,0,177,2,149,1.13%,84.18%,648407
6/23/2020,Kepulauan Bangka Belitung,,0,0,0,149,2,118,1.34%,79.19%,1379767
6/23/2020,Kepulauan Riau,,0,0,1,281,16,197,5.69%,70.11%,1929400
6/23/2020,Lampung,,0,0,0,181,12,128,6.63%,70.72%,9095591
6/23/2020,Maluku,,1,0,4,634,14,169,2.21%,26.66%,1847097
6/23/2020,Maluku Utara,,33,1,12,463,25,82,5.40%,17.71%,1307803
6/23/2020,Nusa Tenggara Barat,,14,0,8,1081,45,750,4.16%,69.38%,5270247
6/23/2020,Nusa Tenggara Timur,,1,0,1,112,1,46,0.89%,41.07%,5411321
6/23/2020,Papua,,49,0,0,1461,8,300,0.55%,20.53%,4340348
6/23/2020,Papua Barat,,0,0,1,224,3,130,1.34%,58.04%,1140701
6/23/2020,Riau,,27,1,0,195,9,119,4.62%,61.03%,6074100
6/23/2020,Sulawesi Barat,,0,0,1,104,2,78,1.92%,75.00%,1559984
6/23/2020,Sulawesi Selatan,,132,1,42,4010,140,1366,3.49%,34.06%,9426885
6/23/2020,Sulawesi Tengah,,3,0,8,179,4,140,2.23%,78.21%,2955567
6/23/2020,Sulawesi Tenggara,,2,0,1,336,5,218,1.49%,64.88%,2635461
6/23/2020,Sulawesi Utara,,7,1,2,861,81,151,9.41%,17.54%,2641884
6/23/2020,Sumatera Barat,,5,0,19,712,30,528,4.21%,74.16%,5519245
6/23/2020,Sumatera Selatan,,17,2,47,1853,75,816,4.05%,44.04%,8217551
6/23/2020,Sumatera Utara,,116,3,3,1231,76,276,6.17%,22.42%,14874889
6/24/2020,Aceh,,4,0,0,53,2,21,3.77%,39.62%,5247257
6/24/2020,Bali,,43,0,3,1150,7,383,0.61%,33.30%,4216171
6/24/2020,Banten,,20,1,36,1352,82,1058,6.07%,78.25%,10722374
6/24/2020,Bengkulu,,0,0,1,118,10,73,8.47%,61.86%,1999539
6/24/2020,DKI Jakarta,,152,8,97,10210,598,5266,5.86%,51.58%,10846145
6/24/2020,Daerah Istimewa Yogyakarta,,1,0,13,291,8,258,2.75%,88.66%,3631015
6/24/2020,Gorontalo,,7,0,0,238,8,175,3.36%,73.53%,1180651
6/24/2020,,,1113,38,417,49009,2573,19658,5.25%,40.11%,265185520
6/24/2020,Jambi,,0,0,0,114,0,70,0.00%,61.40%,3493357
6/24/2020,Jawa Barat,,50,0,22,3312,176,1521,5.31%,45.92%,45161325
6/24/2020,Jawa Tengah,,122,6,33,4099,262,1608,6.39%,39.23%,36364072
6/24/2020,Jawa Timur,,183,19,161,10025,1088,6002,10.85%,59.87%,40479023
6/24/2020,Kalimantan Barat,,0,0,5,313,4,228,1.28%,72.84%,5422814
6/24/2020,Kalimantan Selatan,,90,7,15,2775,174,448,6.27%,16.14%,4023049
6/24/2020,Kalimantan Tengah,,4,0,0,800,51,311,6.38%,38.88%,2570289
6/24/2020,Kalimantan Timur,,9,1,10,456,6,338,1.32%,74.12%,3552191
6/24/2020,Kalimantan Utara,,2,0,2,179,2,151,1.12%,84.36%,648407
6/24/2020,Kepulauan Bangka Belitung,,0,0,9,149,2,127,1.34%,85.23%,1379767
6/24/2020,Kepulauan Riau,,3,0,1,284,16,198,5.63%,69.72%,1929400
6/24/2020,Lampung,,2,0,7,183,12,135,6.56%,73.77%,9095591
6/24/2020,Maluku,,37,1,4,671,15,173,2.24%,25.78%,1847097
6/24/2020,Maluku Utara,,96,0,6,559,25,88,4.47%,15.74%,1307803
6/24/2020,Nusa Tenggara Barat,,21,2,19,1102,47,769,4.26%,69.78%,5270247
6/24/2020,Nusa Tenggara Timur,,0,0,0,112,1,46,0.89%,41.07%,5411321
6/24/2020,Papua,,55,0,0,1516,8,300,0.53%,19.79%,4340348
6/24/2020,Papua Barat,,1,0,16,225,3,146,1.33%,64.89%,1140701
6/24/2020,Riau,,24,0,3,219,9,122,4.11%,55.71%,6074100
6/24/2020,Sulawesi Barat,,1,0,0,105,2,78,1.90%,74.29%,1559984
6/24/2020,Sulawesi Selatan,,136,6,40,4146,146,1406,3.52%,33.91%,9426885
6/24/2020,Sulawesi Tengah,,1,1,1,180,5,141,2.78%,78.33%,2955567
6/24/2020,Sulawesi Tenggara,,1,0,1,337,5,219,1.48%,64.99%,2635461
6/24/2020,Sulawesi Utara,,31,3,2,892,84,153,9.42%,17.15%,2641884
6/24/2020,Sumatera Barat,,3,0,15,715,30,543,4.20%,75.94%,5519245
6/24/2020,Sumatera Selatan,,13,3,14,1866,78,830,4.18%,44.48%,8217551
6/24/2020,Sumatera Utara,,54,3,8,1285,79,284,6.15%,22.10%,14874889
6/25/2020,Aceh,,13,0,0,66,2,21,3.03%,31.82%,5247257
6/25/2020,Bali,,56,1,8,1206,8,391,0.66%,32.42%,4216171
6/25/2020,Banten,,17,0,6,1369,82,1064,5.99%,77.72%,10722374
6/25/2020,Bengkulu,,2,0,5,120,10,78,8.33%,65.00%,1999539
6/25/2020,DKI Jakarta,,181,9,220,10391,607,5486,5.84%,52.80%,10846145
6/25/2020,Daerah Istimewa Yogyakarta,,7,0,3,298,8,261,2.68%,87.58%,3631015
6/25/2020,Gorontalo,,5,0,26,243,8,201,3.29%,82.72%,1180651
6/25/2020,,,1178,47,791,50187,2620,20449,5.22%,40.75%,265185520
6/25/2020,Jambi,,0,1,0,114,1,70,0.88%,61.40%,3493357
6/25/2020,Jawa Barat,,59,2,65,3371,178,1586,5.28%,47.05%,45161325
6/25/2020,Jawa Tengah,,145,3,35,4244,265,1643,6.24%,38.71%,36364072
6/25/2020,Jawa Timur,,304,23,135,10329,1111,6137,10.76%,59.42%,40479023
6/25/2020,Kalimantan Barat,,0,0,7,313,4,235,1.28%,75.08%,5422814
6/25/2020,Kalimantan Selatan,,59,3,86,2834,177,534,6.25%,18.84%,4023049
6/25/2020,Kalimantan Tengah,,10,0,0,810,51,311,6.30%,38.40%,2570289
6/25/2020,Kalimantan Timur,,17,0,21,473,6,359,1.27%,75.90%,3552191
6/25/2020,Kalimantan Utara,,9,0,0,188,2,151,1.06%,80.32%,648407
6/25/2020,Kepulauan Bangka Belitung,,0,0,1,149,2,128,1.34%,85.91%,1379767
6/25/2020,Kepulauan Riau,,7,0,12,291,16,210,5.50%,72.16%,1929400
6/25/2020,Lampung,,4,0,0,187,12,135,6.42%,72.19%,9095591
6/25/2020,Maluku,,13,0,18,684,15,191,2.19%,27.92%,1847097
6/25/2020,Maluku Utara,,77,3,1,636,28,89,4.40%,13.99%,1307803
6/25/2020,Nusa Tenggara Barat,,17,2,6,1119,49,775,4.38%,69.26%,5270247
6/25/2020,Nusa Tenggara Timur,,0,0,1,112,1,47,0.89%,41.96%,5411321
6/25/2020,Papua,,56,0,0,1572,8,300,0.51%,19.08%,4340348
6/25/2020,Papua Barat,,8,0,4,233,3,150,1.29%,64.38%,1140701
6/25/2020,Riau,,3,1,1,222,10,123,4.50%,55.41%,6074100
6/25/2020,Sulawesi Barat,,1,0,1,106,2,79,1.89%,74.53%,1559984
6/25/2020,Sulawesi Selatan,,119,1,55,4265,147,1461,3.45%,34.26%,9426885
6/25/2020,Sulawesi Tengah,,1,0,4,181,5,145,2.76%,80.11%,2955567
6/25/2020,Sulawesi Tenggara,,0,0,0,337,5,219,1.48%,64.99%,2635461
6/25/2020,Sulawesi Utara,,36,4,3,928,88,156,9.48%,16.81%,2641884
6/25/2020,Sumatera Barat,,2,0,22,717,30,565,4.18%,78.80%,5519245
6/25/2020,Sumatera Selatan,,26,2,76,1892,80,906,4.23%,47.89%,8217551
6/25/2020,Sumatera Utara,,69,3,18,1354,82,302,6.06%,22.30%,14874889
6/26/2020,Aceh,,3,0,0,69,2,21,2.90%,30.43%,5247257
6/26/2020,Bali,,49,0,27,1255,8,418,0.64%,33.31%,4216171
6/26/2020,Banten,,13,0,6,1382,82,1070,5.93%,77.42%,10722374
6/26/2020,Bengkulu,,4,0,10,124,10,88,8.06%,70.97%,1999539
6/26/2020,DKI Jakarta,,197,4,0,10588,611,5486,5.77%,51.81%,10846145
6/26/2020,Daerah Istimewa Yogyakarta,,3,0,3,301,8,264,2.66%,87.71%,3631015
6/26/2020,Gorontalo,,0,0,0,243,8,201,3.29%,82.72%,1180651
6/26/2020,,,1240,63,884,51427,2683,21333,5.22%,41.48%,265185520
6/26/2020,Jambi,,0,0,0,114,1,70,0.88%,61.40%,3493357
6/26/2020,Jawa Barat,,39,2,121,3410,180,1707,5.28%,50.06%,45161325
6/26/2020,Jawa Tengah,,241,7,60,4485,272,1703,6.06%,37.97%,36364072
6/26/2020,Jawa Timur,,361,32,186,10690,1143,6323,10.69%,59.15%,40479023
6/26/2020,Kalimantan Barat,,0,0,6,313,4,241,1.28%,77.00%,5422814
6/26/2020,Kalimantan Selatan,,41,0,15,2875,177,549,6.16%,19.10%,4023049
6/26/2020,Kalimantan Tengah,,7,2,29,817,53,340,6.49%,41.62%,2570289
6/26/2020,Kalimantan Timur,,10,1,5,483,7,364,1.45%,75.36%,3552191
6/26/2020,Kalimantan Utara,,9,0,0,197,2,151,1.02%,76.65%,648407
6/26/2020,Kepulauan Bangka Belitung,,0,0,3,149,2,131,1.34%,87.92%,1379767
6/26/2020,Kepulauan Riau,,0,0,11,291,16,221,5.50%,75.95%,1929400
6/26/2020,Lampung,,0,0,2,187,12,137,6.42%,73.26%,9095591
6/26/2020,Maluku,,7,1,6,691,16,197,2.32%,28.51%,1847097
6/26/2020,Maluku Utara,,34,2,8,670,30,97,4.48%,14.48%,1307803
6/26/2020,Nusa Tenggara Barat,,23,0,11,1142,49,786,4.29%,68.83%,5270247
6/26/2020,Nusa Tenggara Timur,,1,0,0,113,1,47,0.88%,41.59%,5411321
6/26/2020,Papua,,17,0,0,1589,8,300,0.50%,18.88%,4340348
6/26/2020,Papua Barat,,0,0,1,233,3,151,1.29%,64.81%,1140701
6/26/2020,Riau,,3,0,0,225,10,123,4.44%,54.67%,6074100
6/26/2020,Sulawesi Barat,,3,0,0,109,2,79,1.83%,72.48%,1559984
6/26/2020,Sulawesi Selatan,,166,2,154,4431,149,1615,3.36%,36.45%,9426885
6/26/2020,Sulawesi Tengah,,2,0,2,183,5,147,2.73%,80.33%,2955567
6/26/2020,Sulawesi Tenggara,,3,0,2,340,5,221,1.47%,65.00%,2635461
6/26/2020,Sulawesi Utara,,42,5,19,970,93,175,9.59%,18.04%,2641884
6/26/2020,Sumatera Barat,,3,1,10,720,31,575,4.31%,79.86%,5519245
6/26/2020,Sumatera Selatan,,14,1,15,1906,81,921,4.25%,48.32%,8217551
6/26/2020,Sumatera Utara,,14,4,64,1368,86,366,6.29%,26.75%,14874889
6/27/2020,Aceh,,8,0,2,77,2,23,2.60%,29.87%,5247257
6/27/2020,Bali,,107,0,6,1362,8,424,0.59%,31.13%,4216171
6/27/2020,Banten,,20,0,3,1402,82,1073,5.85%,76.53%,10722374
6/27/2020,Bengkulu,,1,0,1,125,10,89,8.00%,71.20%,1999539
6/27/2020,DKI Jakarta,,192,8,68,10780,619,5554,5.74%,51.52%,10846145
6/27/2020,Daerah Istimewa Yogyakarta,,2,0,1,303,8,265,2.64%,87.46%,3631015
6/27/2020,Gorontalo,,0,0,0,243,8,201,3.29%,82.72%,1180651
6/27/2020,,,1385,37,576,52812,2720,21909,5.15%,41.48%,265185520
6/27/2020,Jambi,,3,0,3,117,1,73,0.85%,62.39%,3493357
6/27/2020,Jawa Barat,,19,0,21,3429,180,1728,5.25%,50.39%,45161325
6/27/2020,Jawa Tengah,,239,5,43,4724,277,1746,5.86%,36.96%,36364072
6/27/2020,Jawa Timur,,287,25,105,10977,1168,6428,10.64%,58.56%,40479023
6/27/2020,Kalimantan Barat,,8,0,10,321,4,251,1.25%,78.19%,5422814
6/27/2020,Kalimantan Selatan,,54,4,94,2929,181,643,6.18%,21.95%,4023049
6/27/2020,Kalimantan Tengah,,5,1,0,822,54,340,6.57%,41.36%,2570289
6/27/2020,Kalimantan Timur,,11,0,5,494,7,369,1.42%,74.70%,3552191
6/27/2020,Kalimantan Utara,,4,0,3,201,2,154,1.00%,76.62%,648407
6/27/2020,Kepulauan Bangka Belitung,,1,0,2,150,2,133,1.33%,88.67%,1379767
6/27/2020,Kepulauan Riau,,0,0,17,291,16,238,5.50%,81.79%,1929400
6/27/2020,Lampung,,1,0,4,188,12,141,6.38%,75.00%,9095591
6/27/2020,Maluku,,14,0,22,705,16,219,2.27%,31.06%,1847097
6/27/2020,Maluku Utara,,37,0,2,707,30,99,4.24%,14.00%,1307803
6/27/2020,Nusa Tenggara Barat,,21,1,5,1163,50,791,4.30%,68.01%,5270247
6/27/2020,Nusa Tenggara Timur,,0,0,0,113,1,47,0.88%,41.59%,5411321
6/27/2020,Papua,,35,0,0,1624,8,300,0.49%,18.47%,4340348
6/27/2020,Papua Barat,,1,0,2,234,3,153,1.28%,65.38%,1140701
6/27/2020,Riau,,0,0,0,225,10,123,4.44%,54.67%,6074100
6/27/2020,Sulawesi Barat,,4,0,4,113,2,83,1.77%,73.45%,1559984
6/27/2020,Sulawesi Selatan,,147,3,40,4578,152,1655,3.32%,36.15%,9426885
6/27/2020,Sulawesi Tengah,,1,0,5,184,5,152,2.72%,82.61%,2955567
6/27/2020,Sulawesi Tenggara,,3,1,0,343,6,221,1.75%,64.43%,2635461
6/27/2020,Sulawesi Utara,,54,2,1,1024,95,176,9.28%,17.19%,2641884
6/27/2020,Sumatera Barat,,2,0,10,722,31,585,4.29%,81.02%,5519245
6/27/2020,Sumatera Selatan,,42,0,16,1948,81,937,4.16%,48.10%,8217551
6/27/2020,Sumatera Utara,,75,5,18,1443,91,384,6.31%,26.61%,14874889
6/28/2020,Aceh,,2,0,3,79,2,26,2.53%,32.91%,5247257
6/28/2020,Bali,,45,2,10,1407,10,434,0.71%,30.85%,4216171
